user_id,sessions,events,views,carts,purchases,revenue,first_seen,last_seen,segment
513221660,1,8,8,0,0,0.0,2019-11-01 00:20:25+00:00,2019-11-01 00:37:44+00:00,Browsers
513224928,2,9,9,0,0,0.0,2019-11-01 01:34:54+00:00,2019-11-01 02:41:28+00:00,Browsers
513225869,1,3,3,0,0,0.0,2019-11-01 02:12:58+00:00,2019-11-01 02:22:46+00:00,Browsers
513226044,1,1,1,0,0,0.0,2019-11-01 01:38:15+00:00,2019-11-01 01:38:15+00:00,Browsers
513227152,1,9,9,0,0,0.0,2019-11-01 02:38:58+00:00,2019-11-01 02:47:56+00:00,Browsers
513228353,1,7,7,0,0,0.0,2019-11-01 00:35:33+00:00,2019-11-01 00:37:46+00:00,Browsers
513230576,1,2,2,0,0,0.0,2019-11-01 00:27:41+00:00,2019-11-01 00:28:10+00:00,Browsers
513231964,4,15,15,0,0,0.0,2019-11-01 02:10:50+00:00,2019-11-01 02:48:01+00:00,Browsers
513234461,2,4,4,0,0,0.0,2019-11-01 02:34:46+00:00,2019-11-01 02:37:10+00:00,Browsers
513235721,1,4,4,0,0,0.0,2019-11-01 00:44:23+00:00,2019-11-01 00:49:01+00:00,Browsers
513237033,1,1,1,0,0,0.0,2019-11-01 02:24:11+00:00,2019-11-01 02:24:11+00:00,Browsers
513239433,1,5,2,2,1,949.47,2019-11-01 02:43:53+00:00,2019-11-01 02:45:12+00:00,High-value users (purchasers)
513239688,1,1,1,0,0,0.0,2019-11-01 02:19:27+00:00,2019-11-01 02:19:27+00:00,Browsers
513239863,1,7,7,0,0,0.0,2019-11-01 00:54:19+00:00,2019-11-01 00:55:18+00:00,Browsers
513240145,1,4,4,0,0,0.0,2019-11-01 00:49:27+00:00,2019-11-01 00:53:30+00:00,Browsers
513241713,1,6,6,0,0,0.0,2019-11-01 00:11:17+00:00,2019-11-01 00:21:24+00:00,Browsers
513241957,1,1,1,0,0,0.0,2019-11-01 01:06:15+00:00,2019-11-01 01:06:15+00:00,Browsers
513242341,1,2,2,0,0,0.0,2019-11-01 02:36:59+00:00,2019-11-01 02:38:20+00:00,Browsers
513243159,1,2,2,0,0,0.0,2019-11-01 02:13:17+00:00,2019-11-01 02:13:26+00:00,Browsers
513243320,1,5,5,0,0,0.0,2019-11-01 01:53:40+00:00,2019-11-01 01:55:13+00:00,Browsers
513243592,2,8,8,0,0,0.0,2019-11-01 02:07:28+00:00,2019-11-01 02:16:08+00:00,Browsers
513244666,1,7,7,0,0,0.0,2019-11-01 02:15:55+00:00,2019-11-01 02:20:31+00:00,Browsers
513246501,1,9,9,0,0,0.0,2019-11-01 02:36:05+00:00,2019-11-01 02:44:06+00:00,Browsers
513246971,1,1,1,0,0,0.0,2019-11-01 02:28:18+00:00,2019-11-01 02:28:18+00:00,Browsers
513249279,1,1,1,0,0,0.0,2019-11-01 01:30:20+00:00,2019-11-01 01:30:20+00:00,Browsers
513249535,1,11,11,0,0,0.0,2019-11-01 00:24:18+00:00,2019-11-01 00:35:30+00:00,Browsers
513251961,1,2,2,0,0,0.0,2019-11-01 02:13:11+00:00,2019-11-01 02:13:28+00:00,Browsers
513252621,1,7,7,0,0,0.0,2019-11-01 01:38:05+00:00,2019-11-01 01:43:29+00:00,Browsers
513256515,1,3,3,0,0,0.0,2019-11-01 00:09:57+00:00,2019-11-01 00:10:53+00:00,Browsers
513256679,1,2,2,0,0,0.0,2019-11-01 00:22:24+00:00,2019-11-01 00:23:19+00:00,Browsers
513256775,1,2,2,0,0,0.0,2019-11-01 00:17:20+00:00,2019-11-01 00:17:37+00:00,Browsers
513257732,2,14,14,0,0,0.0,2019-11-01 02:27:20+00:00,2019-11-01 02:38:00+00:00,Browsers
513258195,1,8,8,0,0,0.0,2019-11-01 02:05:14+00:00,2019-11-01 02:08:41+00:00,Browsers
513259097,2,2,2,0,0,0.0,2019-11-01 02:37:54+00:00,2019-11-01 02:44:37+00:00,Browsers
513260588,1,1,1,0,0,0.0,2019-11-01 01:38:49+00:00,2019-11-01 01:38:49+00:00,Browsers
513261893,1,1,1,0,0,0.0,2019-11-01 01:06:30+00:00,2019-11-01 01:06:30+00:00,Browsers
